logicalId,remark,nameAlias,citizenship,address,regulation.regulationType,regulation.organisationType,regulation.numberTitle,regulation.publicationUrl,subjectType.code,subjectType.classificationCode,birthdate.logicalId,birthdate.regulationLanguage,birthdate.calendarType,birthdate.year,birthdate.place,birthdate.countryIso2Code,birthdate.countryDescription,birthdate.remark,nameAlias.logicalId,nameAlias.regulationLanguage,nameAlias.wholeName,nameAlias.function,nameAlias.title,nameAlias.strong,birthdate.circa,birthdate.city,birthdate,citizenship.logicalId,citizenship.regulationLanguage,citizenship.countryIso2Code,citizenship.countryDescription,nameAlias.firstName,nameAlias.lastName,birthdate.region,birthdate.yearRangeFrom,birthdate.yearRangeTo,nameAlias.middleName,address.logicalId,address.regulationLanguage,address.countryIso2Code,address.countryDescription,nameAlias.gender,address.city,address.street,birthdate.birthdate,birthdate.dayOfMonth,birthdate.monthOfYear,address.remark,address.region,address.place,citizenship.diplomatic,citizenship.knownExpired,citizenship.knownFalse,citizenship.reportedLost,citizenship.revokedByIssuer,citizenship.number,citizenship.identificationTypeCode,citizenship.identificationTypeDescription,citizenship.remark,nameAlias.remark,address.zipCode,citizenship.issueDate,regulation,unitedNationId,designationDetails,citizenship.validTo,citizenship.region,address.poBox
107938,Date of designation: 2.3.2016.,,,,,,,,person,P,107939,en,GREGORIAN,1962,,00,UNKNOWN,,107941,en,Yong Chol Kim,Served as the Korea Mining Development Trading Corporation (KOMID) Representative in Iran.,,1,,,,107940,en,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",Yong Chol,Kim,,,,,,,,,,,,1962-02-18,18,2,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108623,Date of listing: 20.05.2016,"[{'logicalId': '108624', 'regulationLanguage': 'en', 'firstName': 'Kyong-song', 'lastName': 'CHOE', 'wholeName': 'Kyong-song CHOE', 'function': ""Colonel General in the Korean People's Army. Former member of the Central Military Commission of the Workers' Party of Korea, which is a key body for national defence matters in the DPRK."", 'gender': 'M', 'strong': '1'}, {'logicalId': '112442', 'regulationLanguage': 'en', 'firstName': 'Kyong song', 'lastName': 'CHOE', 'wholeName': 'Kyong song CHOE', 'strong': '1'}]",,,,,,,person,P,124483,en,GREGORIAN,1945,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108625,Date of listing: 20.05.2016,"[{'logicalId': '108626', 'regulationLanguage': 'en', 'firstName': 'Yong-ho', 'lastName': 'CHOE', 'wholeName': 'Yong-ho CHOE', 'function': ""Colonel General in the Korean People's Army/Korean People's Army Air Force General. Former member of the Central Military Commission of the Workers' Party of Korea, which is a key body for national defence matters in the DPRK. Commander of Korean People's Army Air Force and Anti-aircraft force."", 'gender': 'M', 'strong': '1'}, {'logicalId': '112443', 'regulationLanguage': 'en', 'firstName': 'Yong Ho', 'lastName': 'CHOE', 'wholeName': 'Yong Ho CHOE', 'strong': '1'}]",,,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108627,Date of listing: 20.05.2016,"[{'logicalId': '108629', 'regulationLanguage': 'en', 'firstName': 'Sung Mu', 'lastName': 'HONG', 'wholeName': 'Sung Mu HONG', 'strong': '1'}, {'logicalId': '108630', 'regulationLanguage': 'en', 'firstName': 'Sung-Mu', 'lastName': 'HONG', 'wholeName': 'Sung-Mu HONG', 'function': 'Deputy director of the Munitions Industry Department (MID). Participated in a meeting of the \nCentral Military Commission of \nthe Korean Worker’s Party in \nJuly 2020 dedicated to \n‘deterrence from war’, a euphemism used to refer to the DPRK nuclear programme. Re-elected to Party Central Committee in January 2021.', 'gender': 'M', 'strong': '1'}, {'logicalId': '113645', 'regulationLanguage': 'en', 'firstName': 'Sun Mu', 'lastName': 'HUNG', 'wholeName': 'Sun Mu HUNG', 'strong': '1'}]",,,,,,,person,P,108628,en,GREGORIAN,1942,,00,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942-01-01,1,1,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108631,Date of listing: 20.05.2016,"[{'logicalId': '108632', 'regulationLanguage': 'en', 'firstName': 'Kyongchol', 'lastName': 'JO', 'wholeName': 'Kyongchol JO', 'function': ""General in the Korean People's Army. Former member of the Central Military Commission of the Workers' Party of Korea, which is a key body for national defence matters in the DPRK. Director of the Military Security Command. Re-elected to Party Central Committee in January 2021"", 'gender': 'M', 'strong': '1'}, {'logicalId': '112445', 'regulationLanguage': 'en', 'firstName': 'Kyong Chol', 'lastName': 'JO', 'wholeName': 'Kyong Chol JO', 'strong': '1'}]",,,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108633,date of listing: 20.05.2016,"[{'logicalId': '108634', 'regulationLanguage': 'en', 'firstName': 'Chun-sam', 'lastName': 'KIM', 'wholeName': 'Chun-sam KIM', 'function': ""Lieutenant General, former member of the Central Military Commission of the Workers' Party of Korea, which is a key body for national defence matters in the DPRK. Director of the Operations Department of the Military Headquarters of the Korean People's Army and first vice chief of the Military Headquarters."", 'gender': 'M', 'strong': '1'}, {'logicalId': '112446', 'regulationLanguage': 'en', 'firstName': 'Chun Sam', 'lastName': 'KIM', 'wholeName': 'Chun Sam KIM', 'strong': '1'}]",,,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108635,date of listing: 20.05.2016,"[{'logicalId': '108636', 'regulationLanguage': 'en', 'firstName': 'Chun-sop', 'lastName': 'KIM', 'wholeName': 'Chun-sop KIM', 'function': 'Former director of the Munitions Industry Department (MID).  Former member of the National Defence Commission which is now reformed into the State Affaires Commission (SAC), which is a key body for national defence matters in the DPRK.', 'gender': 'M', 'strong': '1'}, {'logicalId': '112447', 'regulationLanguage': 'en', 'firstName': 'Chun Sop', 'lastName': 'KIM', 'wholeName': 'Chun Sop KIM', 'strong': '1'}]",,,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108637,,"[{'logicalId': '108639', 'regulationLanguage': 'en', 'firstName': 'Jong-gak', 'lastName': 'KIM', 'wholeName': 'Jong-gak KIM', 'function': ""Former Director of the General Political Department of the Korean's People's Army.  Vice Marshal in the Korean People's Army, rector \nof  the Military University of Kim Il-Sung, former Minister of the People's Armed Forces and  former member of  the Central Military Commission of  the Workers' Party of Korea."", 'gender': 'M', 'strong': '1'}, {'logicalId': '112448', 'regulationLanguage': 'en', 'firstName': 'Jong Gak', 'lastName': 'KIM', 'wholeName': 'Jong Gak KIM', 'strong': '1'}]",,,,,,,person,P,108638,en,GREGORIAN,1941,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",,,,,,,,,Pyongyang,,,,,,,,,,,,,,,,,,,1941-07-20,20,7,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108640,date of listing: 20.05.2016,"[{'logicalId': '108641', 'regulationLanguage': 'en', 'firstName': 'Rak-gyom', 'lastName': 'KIM', 'wholeName': 'Rak-gyom KIM', 'strong': '1'}, {'logicalId': '108642', 'regulationLanguage': 'en', 'firstName': 'Rak Kyom', 'lastName': 'KIM', 'wholeName': 'Rak Kyom KIM', 'function': ""Four Star General, former Commander of the Strategic Rocket Force, an entity designated by the United Nations.  which comprises four strategic and tactical missile units, including the KN-08(ICBM) brigade. Former member of the Central Military Commission of the Workers' Party of Korea, which is a key body for national defence matters in the DPRK."", 'gender': 'M', 'strong': '1'}, {'logicalId': '112449', 'regulationLanguage': 'en', 'firstName': 'Rak Gyom', 'lastName': 'KIM', 'wholeName': 'Rak Gyom KIM', 'strong': '1'}]",,,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108643,date of listing: 20.05.2016,"[{'logicalId': '108646', 'regulationLanguage': 'en', 'firstName': 'Won-hong', 'lastName': 'KIM', 'wholeName': 'Won-hong KIM', 'function': ""General. Former First Deputy Director of the General Political Department of the Korean People's Army. Former Director of the State Security Department. Former Minister of State Security. Former Member of the Central Military Commission of the Workers' Party of Korea and National Defence Commission."", 'gender': 'M', 'strong': '1'}, {'logicalId': '112450', 'regulationLanguage': 'en', 'firstName': 'Won Hong', 'lastName': 'KIM', 'wholeName': 'Won Hong KIM', 'strong': '1'}]",,,,,,,person,P,108644,en,GREGORIAN,1945,,KP,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",,,,,,,,,Pyongyang,,108645,en,00,UNKNOWN,,,,,,,,,,,,,,1945-01-07,7,1,,,,0,0,0,0,0,745310010,passport,National passport,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108647,date of listing: 20.05.2016,"[{'logicalId': '108648', 'regulationLanguage': 'en', 'firstName': 'Jong-chon', 'lastName': 'PAK', 'wholeName': 'Jong-chon PAK', 'function': ""Nominated as Marshal of the Korean People’s Army in October 2020. General in the Korean People's Army, Chief of the General Staff since April 2019; member of the Politburo since April 2020. Member of the Central Military Commission of the Workers' Party of Korea, which is a key body for national defence matters in the DPRK. Elected to the Party Central Committee, the Political Bureau of the Central Committee and the Central Military Commission in January 2021."", 'gender': 'M', 'strong': '1'}, {'logicalId': '112451', 'regulationLanguage': 'en', 'firstName': 'Jong Chon', 'lastName': 'PAK', 'wholeName': 'Jong Chon PAK', 'strong': '1'}]",,,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108649,date of listing: 20.05.2016,"[{'logicalId': '108650', 'regulationLanguage': 'en', 'wholeName': 'Yong-ju LI', 'function': ""Admiral of the Korean People's Army.  Former member of the Central Military Commission of the Workers Party of Korea, which is a key body for national defence matters in DPRK. Former Commander in chief of the Korean People's  Navy, which is involved in the development of ballistic missile programmes and in the development of the nuclear capacities of the DPRK naval forces."", 'gender': 'M', 'strong': '1'}, {'logicalId': '112452', 'regulationLanguage': 'en', 'wholeName': 'Yong Ju RI', 'strong': '1'}]",,,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108651,,"[{'logicalId': '108652', 'regulationLanguage': 'en', 'firstName': 'Chol-ju', 'lastName': 'SON', 'wholeName': 'Chol-ju SON', 'function': ""General of the Korean People's Army and Political director of the Air and Anti-Air forces, which oversees the development of modernised anti-aircraft rockets. Son was reported as being listed as participating in a meeting of the Central Military Commission in \nMay 2020 as Deputy Director responsible for organisation of \nthe Korean People’s Army."", 'gender': 'M', 'strong': '1'}, {'logicalId': '112453', 'regulationLanguage': 'en', 'firstName': 'Chol Ju', 'lastName': 'Son', 'wholeName': 'Chol Ju Son', 'strong': '1'}]",,,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108653,date of listing: 20.05.2016,"[{'logicalId': '108654', 'regulationLanguage': 'en', 'firstName': 'Jong-rin', 'lastName': 'YUN', 'wholeName': 'Jong-rin YUN', 'function': 'General, former commander of the Supreme Guard Command. Former   member of the Central Military Commission of the Workers Party of Korea and member of the National Defence Commission.', 'gender': 'M', 'strong': '1'}, {'logicalId': '112454', 'regulationLanguage': 'en', 'firstName': 'Jong Rin', 'lastName': 'YUN', 'wholeName': 'Jong Rin YUN', 'strong': '1'}]",,,,,,,person,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108657,date of listing: 20.05.2016,,,,,,,,person,P,,,,,,,,,108658,en,Yong Chil HONG,Deputy Director of the Munitions Industry Department (MID). Vice-Director of the Workers' Party of Korea Central Committee.,,1,,,,,,,,Yong Chil,HONG,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
108659,date of listing: 20.05.2016,"[{'logicalId': '108664', 'regulationLanguage': 'en', 'firstName': 'Hak Cheol', 'lastName': 'RI', 'wholeName': 'Hak Cheol RI', 'strong': '1'}, {'logicalId': '108665', 'regulationLanguage': 'en', 'firstName': 'Hak Chul', 'lastName': 'RI', 'wholeName': 'Hak Chul RI', 'strong': '1'}, {'logicalId': '108666', 'regulationLanguage': 'en', 'firstName': 'Hak Chol', 'lastName': 'RI', 'wholeName': 'Hak Chol RI', 'function': 'President of Green Pine Associated Corporation (‘Green Pine’).', 'gender': 'M', 'strong': '1'}]","[{'logicalId': '108662', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': 'PS- 563410163', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}, {'logicalId': '108663', 'regulationLanguage': 'en', 'diplomatic': '0', 'knownExpired': '0', 'knownFalse': '0', 'reportedLost': '0', 'revokedByIssuer': '0', 'number': '381320634', 'identificationTypeCode': 'passport', 'identificationTypeDescription': 'National passport', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,person,P,,,,,,,,,,,,,,,,,"[{'logicalId': '108660', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'birthdate': '1966-05-08', 'dayOfMonth': '8', 'monthOfYear': '5', 'year': '1966', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}, {'logicalId': '108661', 'regulationLanguage': 'en', 'calendarType': 'GREGORIAN', 'birthdate': '1963-01-19', 'dayOfMonth': '19', 'monthOfYear': '1', 'year': '1963', 'countryIso2Code': '00', 'countryDescription': 'UNKNOWN'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': ""Council Decision concerning restrictive measures against the Democratic People's Republic of Korea and repealing Decision 2013/183/CFSP"", 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A02016D0849-20210807'}, {'regulationType': 'council decision', 'organisationType': 'council', 'numberTitle': 'Council Decision   amending Decision (CFSP) 2016/849', 'publicationUrl': 'https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.120.01.0014.01.ENG&toc=OJ%3AL%3A2022%3A120%3ATOC'}]",,,,,
